   51   0.4889999926  -0.4453102946   0.0000009216   6.8849997520   0.1965875030   0.1812812537
   52   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0698291287   0.2183749974
   53   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0399680361   0.2183749974
   55   0.4889999926  -0.7585775256   0.0000009216   4.5000000000   0.0549170002   0.2035374939
   56   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.1441874951
   57   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0399680361   0.2183749974
   58   0.4889999926  -0.7585775256   0.0000009216   4.5000000000   0.0399680361   0.2035374939
   60   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.2829451561   0.2183749974
   61   0.4679999948  -0.4588457048   0.0000016578   5.5599999428   0.2448162884   0.2105000019
   62   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.2829451561   0.2183749974
   63   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.2829451561   0.2183749974
   64   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.2519510984   0.1441874951
   65   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.2356695682   0.2183749974
   66   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.2356695682   0.2183749974
   67   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.1384050101   0.1441874951
   68   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1970116049   0.2183749974
   69   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.2356695682   0.2183749974
   71   0.4889999926  -0.7585775256   0.0000009216   5.6129999161   0.1497423947   0.1931512505
   72   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1651986092   0.2183749974
   73   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1630388945   0.2183749974
   74   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.2356695682   0.2183749974
   76   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.2356695682   0.2183749974
   77   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.2356695682   0.2183749974
   78   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.2356695682   0.2183749974
   79   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.2356695682   0.2183749974
   80   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1735268980   0.2183749974
   81   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.2356695682   0.2183749974
   82   0.4747200012  -0.5389311910   0.0000013738   4.7119998932   0.2254891694   0.2130199969
   83   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.1142470166   0.1441874951
   85   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1866606474   0.2183749974
   87   0.4747200012  -0.5389311910   0.0000013738   4.7119998932   0.2254891694   0.2130199969
   88   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.1651986092   0.1441874951
   90   0.4747200012  -0.5389311910   0.0000013738   4.7119998932   0.2024210095   0.2130199969
   91   0.4747200012  -0.5389311910   0.0000013738   4.7119998932   0.1457275450   0.2130199969
   92   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1142470166   0.2183749974
   93   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1507570595   0.2183749974
   95   0.4889999926  -0.4453102946   0.0000009216   6.8849997520   0.1507570595   0.1812812537
   96   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1651986092   0.2183749974
   97   0.4679999948  -0.4588457048   0.0000016578   5.5599999428   0.1240347326   0.2105000019
   99   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.3713906705   0.2183749974
  100   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0399680361   0.2183749974
  101   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0846945941   0.1441874951
  102   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0846945941   0.1441874951
  103   0.4889999926  -0.6683939099   0.0000009216   6.0900001526   0.1046718433   0.1886999905
  104   0.4259999990  -0.1678804010   0.0000053646   4.5000000000   0.1289152205   0.2446499914
  106   0.4889999926  -0.2966832519   0.0000009216   7.6799998283   0.0399680361   0.1738625020
  108   0.4007999897  -0.0918332562   0.0000108526   2.9100000858   0.0623782873   0.2660099864
  109   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0549170002   0.1441874951
  110   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.1219312474
  111   0.4133999944  -0.1241652220   0.0000076302   6.0900001526   0.0399680361   0.2380349934
  112   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.1441874951
  114   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0399680361   0.2183749974
  115   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0399680361   0.2183749974
  116   0.4889999926  -0.2966832519   0.0000009216   7.6799998283   0.0399680361   0.1738625020
  117   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0772683024   0.2183749974
  118   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0549170002   0.2183749974
  119   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0474465042   0.2183749974
  120   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0399680361   0.2183749974
  121   0.4889999926  -0.2966832519   0.0000009216   7.6799998283   0.0399680361   0.1738625020
  122   0.4889999926  -0.7585775256   0.0000009216   4.5000000000   0.0399680361   0.2035374939
  123   0.4889999926  -0.4453102946   0.0000009216   6.8849997520   0.0698291287   0.1812812537
  125   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0623782873   0.2183749974
  127   0.3881999850  -0.0679203570   0.0000141000   6.0900001526   0.0921067968   0.2469199896
  128   0.4007999897  -0.0918332562   0.0000108526   2.9100000858   0.0846945941   0.2660099864
  130   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0846945941   0.2183749974
  131   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.1723803282   0.1664437503
  132   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1142470166   0.2183749974
  133   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0623782873   0.2183749974
  135   0.4323000014  -0.1952090710   0.0000044982   2.9100000858   0.1318390667   0.2543131113
  136   0.4511999786  -0.3069022000   0.0000026518   2.9100000858   0.1493074149   0.2444600016
  138   0.4511999786  -0.2966832519   0.0000026518   7.6799998283   0.1098314971   0.2041999996
  139   0.4448999763  -0.2639368176   0.0000031625   2.9100000858   0.0623782873   0.2479806244
  142   0.4511999786  -0.3069022000   0.0000026518   2.9100000858   0.0549170002   0.2444600016
  143   0.4511999786  -0.3069022000   0.0000026518   6.0900001526   0.0399680361   0.2176200002
  144   0.4133999944  -0.1241652220   0.0000076302   2.9100000858   0.0623782873   0.2620399892
  145   0.4386000037  -0.2269864827   0.0000037717   2.9100000858   0.0698291287   0.2512649894
  146   0.4007999897  -0.0918332562   0.0000108526   2.9100000858   0.0399680361   0.2660099864
  148   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0549170002   0.1590249985
  153   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1651986092   0.2183749974
  154   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.1536533982   0.1293500066
  155   0.4889999926  -0.7585775256   0.0000009216   4.5000000000   0.2789673507   0.2035374939
  156   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.1823885143   0.1293500066
  158   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.1391334385   0.1145125031
  159   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.3103754818   0.1293500066
  160   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.1289152205   0.0996749997
  161   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.1723803282   0.1441874951
  162   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1965875030   0.2183749974
  163   0.4889999926  -0.6683939099   0.0000009216   6.0900001526   0.0846945941   0.1886999905
  164   0.4889999926  -0.4453102946   0.0000009216   6.8849997520   0.1965875030   0.1812812537
  165   0.3629999757  -0.0371535197   0.0000141000   2.9100000858   0.0399680361   0.2722499967
  167   0.4007999897  -0.0918332562   0.0000108526   2.9100000858   0.3457705677   0.2660099864
  168   0.3755999804  -0.0502342544   0.0000141000   2.9100000858   0.0399680361   0.2711150050
  169   0.4259999990  -0.1678804010   0.0000053646   2.9100000858   0.0846945941   0.2571249902
  171   0.4386000037  -0.2269864827   0.0000037717   6.0900001526   0.0399680361   0.2253699899
  172   0.4133999944  -0.1241652220   0.0000076302   2.9100000858   0.0399680361   0.2620399892
  173   0.4133999944  -0.1241652220   0.0000076302   2.9100000858   0.0399680361   0.2620399892
  174   0.3755999804  -0.0502342544   0.0000141000   2.9100000858   0.3244452178   0.2711150050
  176   0.4133999944  -0.1241652220   0.0000076302   2.9100000858   0.2315328568   0.2620399892
  178   0.4259999990  -0.1678804010   0.0000053646   2.9100000858   0.0921067968   0.2571249902
  179   0.4133999944  -0.1241652220   0.0000076302   2.9100000858   0.1723803282   0.2620399892
  180   0.4301999807  -0.1856378913   0.0000047702   5.5599999428   0.1890294850   0.2342225015
  181   0.3629999757  -0.0371535197   0.0000141000   2.9100000858   0.0623782873   0.2722499967
  182   0.4259999990  -0.1678804010   0.0000053646   2.9100000858   0.2882262468   0.2571249902
  183   0.4007999897  -0.0918332562   0.0000108526   2.9100000858   0.0399680361   0.2660099864
  184   0.4133999944  -0.1241652220   0.0000076302   2.9100000858   0.1781060398   0.2620399892
  185   0.4133999944  -0.1241652220   0.0000076302   2.9100000858   0.0995037183   0.2620399892
  186   0.4133999944  -0.1241652220   0.0000076302   2.9100000858   0.0995037183   0.2620399892
  187   0.4259999990  -0.1678804010   0.0000053646   2.9100000858   0.0921067968   0.2571249902
  188   0.4007999897  -0.0918332562   0.0000108526   2.9100000858   0.1866606474   0.2660099864
  189   0.4007999897  -0.0918332562   0.0000108526   2.9100000858   0.0623782873   0.2660099864
  190   0.4007999897  -0.0918332562   0.0000108526   2.9100000858   0.0623782873   0.2660099864
  191   0.4133999944  -0.1241652220   0.0000076302   2.9100000858   0.0906255394   0.2620399892
  192   0.4133999944  -0.1241652220   0.0000076302   2.9100000858   0.0623782873   0.2620399892
  193   0.4469999969  -0.2309867591   0.0000029822   8.1700000763   0.2055172473   0.2026249915
  194   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0399680361   0.2183749974
  195   0.4511999786  -0.3069022000   0.0000026518   2.9100000858   0.0623782873   0.2444600016
  196   0.4238999784  -0.1596491635   0.0000056890   5.5599999428   0.2108973861   0.2373493761
  198   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.0848374963
  199   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1434992999   0.2183749974
  201   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.1434992999   0.1145125031
  202   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1098314971   0.2183749974
  204   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1965875030   0.2183749974
  205   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1951729953   0.2183749974
  207   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.2908570170   0.1441874951
  208   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.0848374963
  210   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1068841890   0.2183749974
  211   0.4889999926  -0.7585775256   0.0000009216   4.5000000000   0.2036414742   0.2035374939
  213   0.4763999879  -0.5610479712   0.0000013108   2.9100000858   0.1420449466   0.2280149907
  215   0.4637999833  -0.4149540365   0.0000018644   2.9100000858   0.1464052498   0.2367099971
  216   0.4889999926  -0.6683939099   0.0000009216   6.0900001526   0.2534455955   0.1886999905
  218   0.4490999877  -0.2918546796   0.0000028121   5.5599999428   0.1740521640   0.2234243751
  220   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.2232217938   0.2183749974
  221   0.4637999833  -0.2966832519   0.0000018644   7.6799998283   0.2204404920   0.1950324923
  224   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.2642597258   0.2183749974
  225   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1965875030   0.2183749974
  228   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.1347594410   0.1590249985
  229   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.2974050641   0.2183749974
  231   0.4259999990  -0.1678804010   0.0000053646   2.9100000858   0.0399680361   0.2571249902
  232   0.3629999757  -0.0371535197   0.0000141000   2.9100000858   0.0399680361   0.2722499967
  233   0.4050000012  -0.1015468985   0.0000096502   5.5599999428   0.1240347326   0.2453124821
  234   0.4050000012  -0.1015468985   0.0000096502   5.5599999428   0.1961161345   0.2453124821
  235   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1434992999   0.2183749974
  237   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.3457705677   0.2183749974
  238   0.4175999761  -0.1372987628   0.0000067848   5.5599999428   0.1386478394   0.2402399927
  239   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.3420448303   0.2183749974
  240   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0474465042   0.2183749974
  241   0.4133999944  -0.1241652220   0.0000076302   2.9100000858   0.0549170002   0.2620399892
  242   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1434992999   0.2183749974
  243   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1536533982   0.2183749974
  244   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1823885143   0.2183749974
  246   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.3332886100   0.2183749974
  247   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0653599426   0.2183749974
  248   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.3155159950   0.2183749974
  249   0.4889999926  -0.7585775256   0.0000009216   4.5000000000   0.0399680361   0.2035374939
  250   0.3629999757  -0.0371535197   0.0000141000   2.9100000858   0.0623782873   0.2722499967
  251   0.4469999969  -0.2309867591   0.0000029822   8.1700000763   0.2055172473   0.2026249915
  252   0.4889999926  -0.7585775256   0.0000009216   4.5000000000   0.0623782873   0.2035374939
  253   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0995037183   0.0848374963
  255   0.4637999833  -0.4149540365   0.0000018644   6.8849997520   0.0549170002   0.2019787431
  256   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.1516062468
  257   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.2736411691   0.2183749974
  258   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.1441874951
  260   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0846945941   0.0700000003
  261   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0846945941   0.1145125031
  262   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0623782873   0.1145125031
  263   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.1293500066
  264   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.1145125031
  265   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0846945941   0.1145125031
  266   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.1145125031
  267   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0846945941   0.1145125031
  268   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0846945941   0.1145125031
  269   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0549170002   0.1293500066
  270   0.4889999926  -0.4453102946   0.0000009216   6.8849997520   0.0623782873   0.1812812537
  272   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.1293500066
  273   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.0848374963
  274   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0623782873   0.1441874951
  276   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0772683024   0.1145125031
  277   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0474465042   0.0996749997
  278   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0549170002   0.1441874951
  279   0.4889999926  -0.7585775256   0.0000009216   5.2950000763   0.0802404284   0.1961187422
  280   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.0700000003
  281   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.0700000003
  283   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.0700000003
  285   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0846945941   0.0700000003
  286   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0474465042   0.0848374963
  287   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.1441874951
  288   0.4637999833  -0.2309867591   0.0000018644   8.1700000763   0.0846945941   0.1533550024
  290   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.0700000003
  291   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0399680361   0.2183749974
  292   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.1145125031
  293   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0802404284   0.1441874951
  294   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.1145125031
  295   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.0848374963
  297   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0698291287   0.2183749974
  300   0.4259999990  -0.1678804010   0.0000053646   4.5000000000   0.0921067968   0.2446499914
  303   0.4679999948  -0.4588457048   0.0000016578   6.3550000191   0.1675954908   0.2034749985
  305   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0549170002   0.2183749974
  306   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0549170002   0.1293500066
  308   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0549170002   0.2183749974
  309   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1303775758   0.2183749974
  310   0.4889999926  -0.7585775256   0.0000009216   4.5000000000   0.1449527591   0.2035374939
  311   0.4889999926  -0.2966832519   0.0000009216   7.6799998283   0.0474465042   0.1738625020
  313   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.0700000003
  314   0.4763999879  -0.5610479712   0.0000013108   2.9100000858   0.0474465042   0.2280149907
  315   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1054094657   0.2183749974
  318   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.1157173738   0.1664437503
  320   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1201238260   0.2183749974
  322   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0698291287   0.2183749974
  323   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0399680361   0.2183749974
  324   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0399680361   0.2183749974
  328   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1157173738   0.2183749974
  329   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1142470166   0.2183749974
  331   0.4889999926  -0.2966832519   0.0000009216   7.6799998283   0.0399680361   0.1738625020
  333   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0698291287   0.2183749974
  334   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1142470166   0.2183749974
  335   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1347594410   0.2183749974
  336   0.4301999807  -0.1856378913   0.0000047702   5.5599999428   0.1313519925   0.2342225015
  337   0.4889999926  -0.2966832519   0.0000009216   7.6799998283   0.0549170002   0.1738625020
  339   0.4133999944  -0.1241652220   0.0000076302   2.9100000858   0.1201238260   0.2620399892
  340   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0399680361   0.2183749974
  341   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0399680361   0.2183749974
  343   0.4133999944  -0.1241652220   0.0000076302   2.9100000858   0.0846945941   0.2620399892
  348   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.2934812307   0.1441874951
  349   0.4889999926  -0.6683939099   0.0000009216   6.0900001526   0.2934812307   0.1886999905
  352   0.4889999926  -0.7585775256   0.0000009216   4.5000000000   0.2842678726   0.2035374939
  354   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.3155159950   0.2183749974
  356   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0802404284   0.2183749974
  357   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1507570595   0.2183749974
  358   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1245231926   0.2183749974
  360   0.4007999897  -0.0918332562   0.0000108526   2.9100000858   0.0623782873   0.2660099864
  361   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0772683024   0.2183749974
  362   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1142470166   0.2183749974
  363   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.1054094657   0.2183749974
  366   0.4133999944  -0.1241652220   0.0000076302   2.9100000858   0.0399680361   0.2620399892
  367   0.4637999833  -0.4149540365   0.0000018644   2.9100000858   0.1420449466   0.2367099971
  368   0.4637999833  -0.4149540365   0.0000018644   2.9100000858   0.1420449466   0.2367099971
  369   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0653599426   0.0848374963
  371   0.4386000037  -0.2269864827   0.0000037717   4.5000000000   0.1493074149   0.2383174896
  372   0.4259999990  -0.1678804010   0.0000053646   4.5000000000   0.1098314971   0.2446499914
  374   0.4637999833  -0.4149540365   0.0000018644   4.5000000000   0.1565458030   0.2228174955
  376   0.4889999926  -0.6683939099   0.0000009216   6.0900001526   0.2342920601   0.1886999905
  378   0.4889999926  -0.7585775256   0.0000009216   4.5000000000   0.1068841890   0.2035374939
  379   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.1441874951
  380   0.4889999926  -0.6683939099   0.0000009216   6.0900001526   0.0549170002   0.1886999905
  381   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.1145125031
  383   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.1441874951
  385   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0549170002   0.1590249985
  387   0.4889999926  -0.7585775256   0.0000009216   2.9100000858   0.0474465042   0.2183749974
  388   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0846945941   0.1664437503
  389   0.4050000012  -0.1015468985   0.0000096502   5.5599999428   0.1240347326   0.2453124821
  390   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.1664437503
  391   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.1145125031
  392   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0474465042   0.1590249985
  394   0.4889999926  -0.2309867591   0.0000009216   8.1700000763   0.0399680361   0.1664437503
  395   0.4679999948  -0.4588457048   0.0000016578   5.5599999428   0.1240347326   0.2105000019
  399   0.4238999784  -0.1596491635   0.0000056890   5.5599999428   0.1459211856   0.2373493761
  407   0.4511999786  -0.3069022000   0.0000026518   6.0900001526   0.0623782873   0.2176200002
  412   0.4637999833  -0.4149540365   0.0000018644   4.5000000000   0.0653599426   0.2228174955
  413   0.4637999833  -0.4149540365   0.0000018644   4.5000000000   0.1245231926   0.2228174955
  414   0.4323000014  -0.1952090710   0.0000044982   4.5000000000   0.0549170002   0.2416018695
  415   0.4511999786  -0.3069022000   0.0000026518   2.9100000858   0.0399680361   0.2444600016
  417   0.4511999786  -0.3069022000   0.0000026518   2.9100000858   0.0399680361   0.2444600016
  418   0.4889999926  -0.6683939099   0.0000009216   6.0900001526   0.0549170002   0.1886999905
  419   0.4259999990  -0.1678804010   0.0000053646   2.9100000858   0.2176538110   0.2571249902
  420   0.4196999967  -0.1443776488   0.0000063979   4.5000000000   0.1245231926   0.2474618703
  421   0.4196999967  -0.1443776488   0.0000063979   2.9100000858   0.1608768404   0.2597006261
  422   0.4889999926  -0.7585775256   0.0000009216   4.5000000000   0.1723803282   0.2035374939
  423   0.4637999833  -0.4149540365   0.0000018644   2.9100000858   0.1795346737   0.2367099971
  424   0.4574999809  -0.3568617404   0.0000022235   2.9100000858   0.2315328568   0.2407031208
  426   0.4133999944  -0.1241652220   0.0000076302   2.9100000858   0.2342920601   0.2620399892
